6148,450,291,6148,199,558,779,879,1171,2692,1004,7985,609,2803,2545,3479,4107,561,331,3853,509,1895,918,387,3825,637,777,4451,3593,3772,3767,451,6265,354,423,390,5751,17367,18227,56607,62572,66342,84532,104901,108969,122609,163409,167692,169311,192356,190006
291,450,6148,779,558,1171,6148,199,879,2692,1004,2545,7985,4451,3479,3767,3825,4107,777,354,509,2803,1895,3853,387,331,561,609,918,3593,3772,451,423,637,390,6265,5751,17367,18227,56607,62572,66342,84532,104901,108969,122609,167692,163409,169311,190006,192356
450,6148,779,558,291,6148,199,879,1171,2692,4451,387,4107,3853,3825,2545,3767,2803,1004,3479,1895,3772,7985,17367,331,561,918,509,354,423,390,637,451,609,777,6265,3593,5751,18227,56607,62572,66342,84532,104901,108969,122609,163409,167692,169311,190006,192356
291,450,779,6148,6148,558,199,879,1171,1004,4451,2692,7985,3825,1895,2803,4107,3772,6265,3479,3853,2545,331,3593,561,3767,918,451,609,387,637,777,509,390,354,423,5751,17367,18227,56607,62572,66342,84532,104901,108969,122609,163409,167692,169311,190006,192356
6148,779,291,558,199,6148,450,879,2692,1004,1171,2545,2803,3825,1895,3479,3853,7985,3767,4107,3593,4451,17367,387,561,331,918,354,451,777,509,637,609,390,423,3772,6265,5751,18227,56607,62572,66342,84532,104901,108969,122609,163409,167692,169311,192356,190006
6148,291,558,450,879,6148,779,199,2692,1004,4451,1171,637,3825,3479,2803,2545,1895,7985,4107,423,3853,918,17367,387,331,561,3772,3767,3593,609,509,451,390,777,354,6265,5751,18227,56607,62572,66342,84532,104901,108969,122609,163409,167692,169311,190006,192356
450,291,6148,199,558,1171,879,6148,779,1004,4451,7985,2692,3479,3772,918,3825,2545,331,3853,1895,2803,3767,4107,3593,17367,451,561,777,387,609,509,354,637,423,390,5751,6265,18227,56607,62572,66342,84532,104901,108969,122609,163409,167692,169311,190006,192356
291,450,6148,558,6148,1004,779,199,1171,2545,7985,3825,879,4451,4107,3479,2692,5751,2803,3853,609,561,918,331,3593,637,387,390,1895,509,777,3772,451,423,3767,354,6265,17367,18227,56607,62572,66342,84532,104901,108969,122609,169311,167692,163409,190006,192356
199,450,558,779,291,6148,2692,879,1171,1004,6148,2545,3825,4107,7985,3479,1895,4451,3767,6265,3593,3772,3853,2803,561,331,387,451,637,777,390,609,509,354,918,423,5751,17367,18227,56607,62572,66342,84532,104901,108969,122609,163409,167692,169311,190006,192356
6148,450,199,779,291,2692,558,879,1171,4107,1004,6148,7985,4451,3479,509,2545,3853,3593,3825,2803,1895,3772,3767,331,561,777,387,918,423,637,451,390,609,354,6265,5751,17367,18227,56607,66342,62572,84532,108969,104901,122609,163409,169311,167692,192356,190006
