0.093595159,0.104162034,0.128760667,0.15665057,0.1637345,0.468724111,0.549641654,0.573660376,1.002784752,1.021766895,1.034126392,1.043480727,1.058271803,1.072055983,1.136916945
0.095724903,0.10530532,0.112231348,0.118625908,0.122617777,1.170578823,1.184484802,1.192058215,1.192218318,1.202762133,1.374290765,1.376692639,1.389555747,1.4026618929999999,1.473589725
0.10921732,0.110820448,0.117561386,0.122439143,0.178325151,0.24186412,0.24279579,0.28748907,0.428637379,0.454967656,0.462635796,0.472007895,0.523640429,0.554611489,0.613332234
0.094454497,0.101908887,0.118280616,0.126955045,0.12970813,0.190124843,0.264385089,0.265549023,0.36794379,0.460171414,0.528274575,0.581428958,0.585296032,0.645136878,0.741180532
0.101154479,0.122756604,0.128695842,0.129596312,0.131530443,0.356118453,0.385761048,0.401067788,0.401650091,0.402121673,0.518423832,0.553865658,0.568036557,0.567548462,0.622562541
0.152904176,0.177137838,0.18427165,0.208363938,0.216276935,0.362594699,0.362688312,0.363002942,0.401491863,0.618824851,0.680288211,0.714132792,0.764636672,0.855922694,0.935871639
0.079025875,0.086400385,0.086874868,0.093230352,0.098282663,0.217017642,0.217937222,0.320567998,0.322274645,0.395943063,0.435616958,0.484440495,0.568438033,0.611261087,0.701905537
0.091497528,0.098391785,0.103167356,0.107672874,0.111240724,0.137317659,0.467638156,0.47040418,0.531118179,0.908770081,0.919013832,0.929211375,0.951956262,0.966603866,1.018807645
0.029233953,0.106645735,0.120175726,0.14404309,0.251817595,0.311746482,0.311749565,0.312934171,0.473451102,0.510695778,0.514784608,0.525770333,0.555867428,0.624537529,0.657947306
0.099403576,0.115152576,0.125573199,0.146326248,0.14796331,0.37530404,0.375392653,1.013786283,1.085544117,1.09584344,1.099203957,1.1145163,1.153461417,1.168476189,1.22226484
0.147793476,0.152759997,0.164117748,0.17458523,0.188574494,0.340946004,0.342148067,0.342012261,0.384404391,0.623171439,0.688301716,0.720120296,0.781621157,0.806844746,0.842538597
0.104065223,0.117065552,0.122859358,0.126017798,0.130993439,0.236343688,0.270184903,0.270351042,0.462327206,0.499241208,0.506870671,0.518785041,0.547058619,0.605026041,0.64005848
0.114221618,0.135346805,0.147274024,0.168617026,0.184512573,0.361349174,0.361843423,0.36208706,0.397676285,0.580082829,0.636102322,0.636437323,0.668649773,0.705654933,0.799253295
0.102079309,0.10745085,0.118777343,0.124496941,0.130098805,0.166528873,0.245514555,0.245799308,0.246167972,0.451400886,0.491444601,0.517307287,0.54871674,0.563519259,0.633375664
0.125028936,0.131926078,0.144910196,0.154524981,0.159582754,0.213771249,0.249517317,0.24921872,0.249730559,0.273367324,0.339825889,0.41590696,0.465818198,0.487567102,0.55347004
0.104944862,0.119269256,0.121680854,0.13069247,0.14368949,0.262632576,0.262801016,0.263384535,0.30298529,0.461944414,0.507381789,0.535098806,0.554808152,0.579025757,0.645326562
0.100299127,0.116360176,0.120540066,0.125431004,0.1282051,0.166221558,0.21705566,0.218755187,0.253651926,0.428301817,0.43641518,0.462933204,0.519486203,0.54564825,0.559568522
0.102154145,0.113415446,0.118655347,0.170207325,0.351493305,0.35539,0.374612327,0.38085378,0.586704032,0.626007905,0.626230881,0.645457117,0.670726956,0.706525929,0.793349664
