14479,18488,1603,2344,1587,1991,8960,19194,1150,4286,105058,9887,11804,16703,15241,16703,15241,14529,20066,23823,32038,70919,46414,97218,169108,121988,302837,890586,978160
18488,1991,1603,2344,1587,8960,19194,1150,4286,105058,9887,11804,14479,15241,14529,16703,15241,16703,20066,23823,70919,32038,46414,97218,169108,121988,302837,890586,978160
18488,1603,2344,1991,1587,8960,19194,1150,4286,105058,14479,9887,16703,11804,15241,15241,14529,16703,20066,23823,32038,70919,46414,97218,169108,121988,302837,890586,978160
18488,46414,1603,2344,1587,1991,8960,19194,1150,4286,105058,14479,16703,9887,11804,20066,15241,15241,14529,16703,23823,32038,70919,97218,121988,169108,302837,890586,978160
14479,18488,2344,1603,1587,1991,8960,19194,1150,4286,105058,9887,11804,15241,15241,14529,16703,16703,20066,23823,32038,70919,46414,97218,169108,121988,302837,890586,978160
14479,1991,2344,1603,1587,8960,19194,1150,18488,4286,105058,9887,11804,15241,15241,20066,16703,14529,16703,23823,46414,32038,70919,97218,169108,121988,302837,890586,978160
1603,2344,1587,1991,8960,19194,1150,15241,14479,16703,4286,18488,105058,9887,11804,14529,15241,16703,20066,23823,70919,32038,46414,97218,169108,121988,302837,890586,978160
1603,2344,1587,1991,8960,19194,1150,14479,16703,4286,18488,105058,9887,23823,11804,15241,14529,15241,16703,20066,32038,70919,46414,97218,169108,121988,302837,890586,978160
14479,1603,1991,2344,1587,8960,1150,19194,16703,4286,105058,20066,18488,9887,11804,16703,15241,15241,14529,23823,32038,70919,46414,97218,169108,121988,302837,890586,978160
18488,1991,1603,2344,1587,8960,19194,1150,4286,105058,9887,11804,14479,15241,14529,16703,15241,16703,20066,23823,32038,70919,46414,97218,169108,121988,302837,890586,978160
18488,1603,1991,2344,1587,8960,19194,1150,14479,16703,4286,105058,9887,11804,70919,15241,15241,14529,16703,20066,23823,46414,32038,97218,121988,169108,302837,890586,978160
18488,1603,1991,2344,1587,14479,8960,19194,1150,16703,4286,105058,9887,11804,15241,14529,15241,16703,20066,23823,32038,46414,70919,97218,169108,121988,302837,890586,978160
1603,1991,2344,1587,8960,19194,1150,14479,16703,4286,18488,105058,9887,11804,15241,15241,14529,16703,20066,23823,46414,32038,70919,97218,169108,121988,302837,890586,978160
14479,18488,1603,1991,2344,1587,8960,19194,1150,4286,105058,9887,15241,11804,15241,14529,16703,16703,20066,23823,32038,70919,46414,97218,169108,121988,302837,890586,978160
14479,18488,1603,2344,1587,1991,8960,19194,1150,4286,9887,105058,15241,16703,16703,11804,15241,14529,20066,23823,32038,46414,70919,97218,121988,169108,302837,890586,978160
18488,1991,1587,2344,1603,8960,19194,1150,4286,105058,9887,11804,14479,14529,15241,16703,15241,16703,20066,23823,32038,70919,46414,97218,169108,121988,302837,890586,978160
18488,1603,1587,1991,2344,8960,19194,1150,14479,4286,105058,20066,11804,9887,14529,15241,16703,15241,16703,23823,32038,46414,70919,97218,169108,121988,302837,890586,978160
18488,1603,1991,2344,1587,8960,19194,1150,4286,105058,9887,11804,14479,15241,14529,16703,16703,15241,20066,23823,70919,32038,46414,97218,169108,121988,302837,890586,978160
14479,1603,1991,2344,1587,8960,19194,1150,18488,4286,105058,9887,11804,14529,15241,16703,15241,16703,20066,23823,46414,32038,70919,97218,169108,121988,302837,890586,978160
1603,2344,1991,1587,8960,19194,1150,14479,16703,4286,18488,105058,9887,11804,15241,16703,15241,14529,20066,23823,32038,46414,70919,97218,169108,121988,302837,890586,978160
1991,2344,1603,1587,8960,19194,1150,4286,105058,9887,11804,15241,14479,16703,15241,14529,16703,18488,20066,23823,70919,32038,46414,169108,97218,121988,302837,890586,978160
14479,18488,1991,1603,2344,8960,1587,19194,1150,4286,105058,9887,15241,14529,11804,15241,16703,16703,20066,23823,32038,70919,46414,97218,169108,121988,302837,890586,978160
18488,1991,1587,1603,2344,8960,19194,1150,4286,105058,9887,11804,16703,16703,15241,15241,14479,14529,20066,23823,32038,70919,46414,97218,169108,121988,302837,890586,978160
18488,2344,1603,1991,1587,8960,19194,1150,4286,14479,105058,15241,16703,16703,11804,9887,15241,14529,20066,23823,32038,46414,70919,97218,121988,169108,302837,890586,978160
18488,1991,1603,1587,2344,8960,14479,19194,1150,16703,4286,105058,9887,11804,14529,15241,15241,16703,20066,23823,32038,46414,70919,97218,121988,169108,302837,890586,978160
14479,18488,1991,1587,2344,1603,8960,19194,1150,4286,105058,9887,11804,14529,15241,16703,16703,15241,20066,23823,32038,46414,70919,97218,169108,121988,302837,890586,978160
18488,16703,1603,2344,1587,1991,8960,19194,1150,4286,105058,14479,9887,16703,20066,11804,15241,15241,14529,23823,32038,70919,46414,97218,169108,121988,302837,890586,978160
18488,14479,1991,1587,1603,2344,8960,19194,1150,4286,105058,11804,9887,16703,16703,15241,14529,15241,20066,23823,32038,70919,46414,97218,169108,121988,302837,890586,978160
