0.037049999,0.046733509,0.046624494,0.054245215,0.064617428,0.10815942,0.110859504,0.126612867,0.126968092,0.151158377,0.189179148,0.207342391,0.251676755,0.333487261,0.419075568,0.483674349,0.539923754,0.587512603,0.610664068,0.612005418,0.615861628,0.620814701,0.707626504,1.032838744,1.651111932
0.051326153,0.053787455,0.052107305,0.057335388,0.058580198,0.064504853,0.109404958,0.12115963,0.122611725,0.130092883,0.13049868,0.136111256,0.169775348,0.329259784,0.434122756,0.466826243,0.476253849,0.563755012,0.612712992,0.613423824,0.614199216,0.62384436,0.690292515,0.942942404,1.5534823800000002
0.03104028,0.044710548,0.045307518,0.049959864,0.062875367,0.06310352,0.064320814,0.064696396,0.066560309,0.153113206,0.160758782,0.179604241,1.00369545,1.028963438,1.236341687,1.41595191,1.427329585,1.438092796,1.467935592,1.474880341,1.476728927,1.486534916,1.5167522409999998,1.7691037760000001,2.375298764
0.0293666,0.030947349,0.042617446,0.047880351,0.061255754,0.061276131,0.064009526,0.11086667,0.115703074,0.123919143,0.145790731,0.15904581,1.2079081760000001,1.232111696,1.330449009,1.343987474,1.380459651,1.447911846,1.452574709,1.457591562,1.462475256,1.4646413059999999,1.505165308,1.721064718,2.35996938
0.028687563,0.032499774,0.032735579,0.032728467,0.049651347,0.06664255,0.114140206,0.117619635,0.127184183,0.134814759,0.137992577,0.168625998,0.520478836,0.561789187,0.583213262,0.605358561,0.619121907,0.67833972,0.679530033,0.697250719,0.71169196,0.741705002,1.071084537,1.266661822,1.886776105
0.064757319,0.066022104,0.067356331,0.06785159,0.067144564,0.128687394,0.15689322,0.172016831,0.173113754,0.183180416,0.207457164,0.265217599,0.33061248,0.353871821,0.523542162,0.526555702,0.56674568,0.581913578,0.586950426,0.596676109,0.62017108,0.659480833,0.679568993,0.97673597,1.763152887
0.026259305,0.028462349,0.029833897,0.030914238,0.044091161,0.06473584,0.502299974,0.54028219,0.549957292,0.550039414,0.582416803,0.586998183,0.614731337,0.861722582,0.881859764,0.892664708,1.037690723,1.135127565,1.184480251,1.194632018,1.203503908,1.205442309,1.225664665,1.61560784,2.35924167
0.056359297,0.061738881,0.061646446,0.062260676,0.064579084,0.065588109,0.080228831,0.116534926,0.121606447,0.125363103,0.128095057,0.129361765,0.129436382,0.34726992,0.357488967,0.386814053,0.401312172,0.477241924,0.52560244,0.52830079,0.536724799,0.585110324,0.612602316,0.867073067,1.526959325
0.03142364,0.031843532,0.032138882,0.033372054,0.060248239,0.06379326,0.090973937,0.091442859,0.127358588,0.160430632,0.16062872,0.163919781,0.300297339,0.32907564,0.391225933,0.448536584,0.544810512,0.547909011,0.549186811,0.609605303,0.609958521,0.612350017,0.680269954,1.018110278,1.8220565469999999
0.024897951,0.030565753,0.041574025,0.062053623,0.063682954,0.065798523,0.135831908,0.157974507,0.164401919,0.167567366,0.200166533,0.232483194,0.297168831,0.301746832,0.514589121,0.540855501,0.612460507,0.615580715,0.644490794,0.6445797,0.686313545,0.693163317,0.704965987,0.975654111,1.667468237
0.053118579,0.05895015,0.060092252,0.061008229,0.062100973,0.065431113,0.065818293,0.17434465,0.205509705,0.260957075,0.285859703,0.29094072,0.363126561,0.375714459,0.645485725,0.690229808,0.709806732,0.817038872,0.843885514,0.848069736,0.860984902,0.868043614,0.958594939,1.277495718,2.0826339
0.028429769,0.030504064,0.032408897,0.032629453,0.052220414,0.065152722,0.106679171,0.107420474,0.107684812,0.121658847,0.12743145,0.167573243,0.182297727,0.226344588,0.281039478,0.331136704,0.332347533,0.343268421,0.347869678,0.351920146,0.378256937,0.383995479,0.391945512,0.630055894,1.400905252
0.0518609,0.052398697,0.055748207,0.056655001,0.058370358,0.065569011,0.123027123,0.130726193,0.131000138,0.140882831,0.141005201,0.142570691,0.164903358,0.185583443,0.388361995,0.45786744,0.465260992,0.488738969,0.491814168,0.523880443,0.561694825,0.562568925,0.600578115,0.91807085,1.642135865
0.034361226,0.036620335,0.046315379,0.064024926,0.068455187,0.070047063,0.106220597,0.145781982,0.182775646,0.183113162,0.20320728,0.23121967,0.272159667,0.391790417,0.498867034,0.724649285,0.750872357,0.751793692,0.761860659,0.806984529,0.832218765,0.843528196,0.855359006,1.399259936,2.280315446
0.056003292,0.059932531,0.0636546,0.064386655,0.0651448,0.065497912,0.129932191,0.139233342,0.143467861,0.146528964,0.15488202,0.164540109,0.345137424,0.372010064,0.434429635,0.512553371,0.604814766,0.702973702,0.767065656,0.768249972,0.780736533,0.781597429,0.873169079,1.263522364,2.091613785
0.031241623,0.041655165,0.043411059,0.048665834,0.060916913,0.064588974,0.159695253,0.1751532,0.205494094,0.273696682,0.3629659,0.413394201,0.41408308,0.46461075,0.568447028,0.630919854,0.684899289,0.685754358,0.812388286,0.813577724,0.821123442,0.822007095,0.921841005,1.27801715,2.133792041
0.036065487,0.036504814,0.036684209,0.036652136,0.067069783,0.070205211,0.101200188,0.15842973,0.170053422,0.1709175,0.20142074,0.209590313,0.243652141,0.316833039,0.565438373,0.579931984,0.677940282,0.800377218,0.812952641,0.829081993,0.829044323,0.899414171,0.940581435,1.31329993,2.124829811
0.062970371,0.064022219,0.065400362,0.064850267,0.065915751,0.067297735,0.129040439,0.130630727,0.146150701,0.154179265,0.159119114,0.206962863,0.378314849,0.395700829,0.431519416,0.488321117,0.507308664,0.592125026,0.612159242,0.626767405,0.655717146,0.670710533,0.735954378,1.037217126,1.800785769
0.034230206,0.036508203,0.037093843,0.049340192,0.051974593,0.069129563,0.070004305,0.070247186,0.099762191,0.11134279,0.165936251,0.189973859,0.248112764,0.364091909,0.400554295,0.463080341,0.507769647,0.517046039,0.54743075,0.563872262,0.667613885,0.671438141,0.691729489,0.939329754,1.866578827
0.031227389,0.031887725,0.032062848,0.049946108,0.060373768,0.068591073,0.090875719,0.110887767,0.115093443,0.116560143,0.126830811,0.155610473,0.196236057,0.208183146,0.401598176,0.416407097,0.633116474,0.717848166,0.805093178,0.904249607,0.963949724,0.989303021,1.000085091,1.266083146,1.9276764339999999
0.027504147,0.028160708,0.02953175,0.042433459,0.060174636,0.063419552,0.088825648,0.12130628,0.122064466,0.125911381,0.144846142,0.148439888,0.230870181,0.351082127,0.642222814,0.664317702,0.715790903,0.725315009,0.749674392,0.787094043,0.788897349,0.790421697,0.813603018,1.232622819,1.888760976
0.059332164,0.060914548,0.062253045,0.063396608,0.092829455,0.095110229,0.095311187,0.158781179,0.182531746,0.184072156,0.203176422,0.262941732,0.355351545,0.576505882,0.59945574,0.647041488,0.649248341,0.721607619,0.743847961,0.761631369,0.82870878,0.83193111,0.969629325,1.263256255,2.000445262
0.032443523,0.03278852,0.063935492,0.064549654,0.064310488,0.065087587,0.106479908,0.114208032,0.121485506,0.12548347,0.145686406,0.150628469,0.198036931,0.331098901,0.364521217,0.555539571,0.661176812,0.69952676,0.758588771,0.776278681,0.776617625,0.803028665,0.85018827,1.188046087,2.14854807
0.054686925,0.058157219,0.062809338,0.062672557,0.063431772,0.078737502,0.092300783,0.093241055,0.129663651,0.158820654,0.189570142,0.246693635,0.279665662,0.39182248,0.499607819,0.585522341,0.586167443,0.705894897,0.706437933,0.754919587,0.783240695,0.788984818,0.89403072,1.347570648,2.349406693
0.056413333,0.059656785,0.060163742,0.060930992,0.062285607,0.063518842,0.069655311,0.13592303,0.151236692,0.152359375,0.182632758,0.18395131,0.216400555,0.38450738,0.474384426,0.493568017,0.540019056,0.602288378,0.640965141,0.661766218,0.664620852,0.667157988,0.756046259,1.056984664,1.803939905
0.031250951,0.061196747,0.06169777,0.064786617,0.06511475,0.064948587,0.066536634,0.11178305,0.114635008,0.122813804,0.127948798,0.178771217,0.239489822,0.306722678,0.525140939,0.559352769,0.661239555,0.694723868,0.807230298,0.856820257,0.858412778,0.866904646,0.924910742,1.227531764,1.9704148689999998
0.029617771,0.029961005,0.033443533,0.061851314,0.063228345,0.064396176,0.064705966,0.135135639,0.147465911,0.175975635,0.180843509,0.285899719,0.353061864,0.387757477,0.426652859,0.605506902,0.628775029,0.754046981,0.826277492,0.835772654,0.868136926,0.89904843,0.899483264,1.296535332,2.176169951
0.204818738,0.207702891,0.208912603,0.208897494,0.209873301,0.215116846,0.284697617,0.305173465,0.306123901,0.332259984,0.368071986,0.382478626,0.417616442,0.478945604,0.653357758,0.6576018,0.707275373,0.712846731,0.747353428,0.778109749,0.785945203,0.791824638,0.865359322,1.162265267,2.000376668
0.035310704,0.035366023,0.035656931,0.035795309,0.055740568,0.069498534,0.09502136,0.133831627,0.169209683,0.187189847,0.292803521,0.385641721,0.399647658,0.443474678,0.540979314,0.597262846,0.618533643,0.732657737,0.751899356,0.789054767,0.802353711,0.812008987,0.84663117,1.271402068,2.013485429
0.029996881,0.03002414,0.03135945,0.050170703,0.057202474,0.060324896,0.062895887,0.087176847,0.137067628,0.137329006,0.143765818,0.145078111,0.169482062,0.873157159,0.902835784,0.917423498,0.922924715,0.932884183,0.952569766,1.002582143,1.067555471,1.06771881,1.119954289,1.393045823,2.042742295
0.029501769,0.031223755,0.032402838,0.032447321,0.047210485,0.059637564,0.062402244,0.089672149,0.097739969,0.124721839,0.125677113,0.173181045,0.33523904,0.40008529,0.546686294,0.547047402,0.56879063,0.603913517,0.644384926,0.652305935,0.653326199,0.697090755,0.723107746,1.001306183,1.721023534
0.030113002,0.039644679,0.041370429,0.048687786,0.052052224,0.08421397,0.090412473,0.113035955,0.113165923,0.125034603,0.125486044,0.135854939,0.159573746,0.686521906,0.724383527,0.736079177,0.819442903,1.315397372,1.319875357,1.3283050379999999,1.3352886050000001,1.335715535,1.399321444,2.536916866,4.350669037
0.059894557,0.060815571,0.061121987,0.061161048,0.062047099,0.075315809,0.077652457,0.119924707,0.121853679,0.12933647,0.142171071,0.14267195,0.258212423,0.353708299,0.372562444,0.388836294,0.420283787,0.550942173,0.567526666,0.5718046,0.573561152,0.610133999,0.683607678,1.012261782,2.031685311
0.037837136,0.038297453,0.038572256,0.048707491,0.053381353,0.086918798,0.102505107,0.102452989,0.124114316,0.162909679,0.170656439,0.170932741,0.174414072,0.359377375,0.404254945,0.48690746,0.535790731,0.564944159,0.599603589,0.60583647,0.621485151,0.69389408,0.705153909,1.035424398,1.919804868
0.056529266,0.058904153,0.060727301,0.061998059,0.06850115,0.069724954,0.082753842,0.101110591,0.135526703,0.143346415,0.161516797,0.187824246,0.399596558,1.09674842,1.125005677,1.144629846,1.186080573,1.192892159,1.217988453,1.220500981,1.293604484,1.295603147,1.304708267,1.538056367,2.257340823
0.030103233,0.032699962,0.032665203,0.033496164,0.050940324,0.066203914,0.122811204,0.124720108,0.129979979,0.13111431,0.136356969,0.166592903,0.203986864,0.296988435,0.350026536,0.436722976,0.525799839,0.527826695,0.53658045,0.546759785,0.57656404,0.578045118,0.606264114,0.875450366,1.5916055949999999
0.029586629,0.029893647,0.147847731,0.150303894,0.174189534,0.177164108,0.209279697,0.223295779,0.225237332,0.23037744,0.235029796,0.238231398,0.26312351,0.372898088,0.545387543,0.607714037,0.611294866,0.655174978,0.71914183,0.744289991,0.757094508,0.759355114,0.817318335,1.020783106,1.755115302
0.034532466,0.035640335,0.036994199,0.036897136,0.049494711,0.071602193,0.119726126,0.119362304,0.128980926,0.131868172,0.143434252,0.143883987,0.167101638,0.885038029,0.936906593,0.944874824,1.008067687,1.008092273,1.034571816,1.035619308,1.043061238,1.075620501,1.090684156,1.667233916,2.633931375
0.034492073,0.038250947,0.038174322,0.038397594,0.053325346,0.070470444,0.074437881,0.088775516,0.113417469,0.122074514,0.126949278,0.503128586,0.568144496,0.587901574,0.707649974,0.711320637,0.735615508,0.749202364,0.833108204,0.83967422,0.842123561,0.845479787,0.989920531,1.257422109,1.9045852920000002
0.201673574,0.201983605,0.202257444,0.205664566,0.207523384,0.208867777,0.279514855,0.280533492,0.325376593,0.328217593,0.409439882,0.439958829,0.513128395,0.564396503,0.624831994,0.677878505,0.690066512,0.81640731,0.82685192,0.833662959,0.854771448,0.857325693,0.882919269,1.1803953329999999,1.893679372
0.046773103,0.04774868,0.048386265,0.059421038,0.060371662,0.064439586,0.064946476,0.072934704,0.127972501,0.13949974,0.142768553,0.15580824,0.159786284,0.430341691,0.469941829,0.488659984,0.53451848,0.582167955,0.601982879,0.623607966,0.664420351,0.67652574,0.731750005,1.02407898,1.9315233360000001
0.031925761,0.03349601,0.03371005,0.034161104,0.062068515,0.066437157,0.135585489,0.142169983,0.142234987,0.150802749,0.151505284,0.151866757,0.215463206,0.248428793,0.473026635,0.553287852,0.583282154,0.607648907,0.617589076,0.672573543,0.673478813,0.723295913,0.736354522,1.007876382,1.73146522
0.059893568,0.060684677,0.062707977,0.063289908,0.06418603,0.083671986,0.158888389,0.182768195,0.192242671,0.422720009,0.437754995,0.615919727,0.711096294,0.761799122,0.82494371,0.858910402,0.886724786,1.006343035,1.038246807,1.062836421,1.125889702,1.126260393,1.156882141,1.525931881,2.373522897
0.059008272,0.060218394,0.06067348,0.061378524,0.062794465,0.1210124,0.125667706,0.14512899,0.181463844,0.18607086,0.192678492,0.203517152,0.373027658,0.437126936,0.438085162,0.473227078,0.510617664,0.547316706,0.683255866,0.697819974,0.72417424,0.747340122,0.80309919,1.265498219,2.874446097
0.036184603,0.036398105,0.037202136,0.03805504,0.038145579,0.072103636,0.113535649,0.113643206,0.13596792,0.138559787,0.140740537,0.198942298,0.22170332,0.283664859,0.37663517,0.477697771,0.482349873,0.520901444,0.525241414,0.527167035,0.562780474,0.605528875,0.630909296,0.897588555,1.647458625
0.059928948,0.06157315,0.061651449,0.062169516,0.06308899,0.098087552,0.115025431,0.121899495,0.125919674,0.1293533,0.14198491,0.145800417,0.17270434,0.389677596,0.41262808,0.451336754,0.550548308,0.569946435,0.603760874,0.607887041,0.624935478,0.657041932,0.741285228,0.993073286,1.6710721400000002
0.061803843,0.061950294,0.062705208,0.06315757,0.064373437,0.08651351,0.101323116,0.115412345,0.120374212,0.132143978,0.312307698,0.323792108,0.327911815,0.379900334,0.497974137,0.562119617,0.569245179,0.620687362,0.642517489,0.72038439,0.737640409,0.750623015,0.786083323,1.090896921,1.9920949860000001
0.029622164,0.031524355,0.031745178,0.044706462,0.048408454,0.065577418,0.090886874,0.143000607,0.144492809,0.1492702,0.150549624,0.16971383,0.341226614,0.38501299,0.453273223,0.478734226,0.533040852,0.557510738,0.58438685,0.603148109,0.647477192,0.659511618,0.681252204,1.104442399,1.9739518230000002
0.030159605,0.030170917,0.030448764,0.031852458,0.047997885,0.09300603,0.10289008,0.127757695,0.134249843,0.137757371,0.176222695,0.176136648,0.209700661,0.389122729,0.475029691,0.510509039,0.549603191,0.576957558,0.590761647,0.663486117,0.665899032,0.68842169,0.796358989,1.098614033,1.808989365
0.05561801,0.061676693,0.064727268,0.065646862,0.069322604,0.076615668,0.081096783,0.122648502,0.146171283,0.14811798,0.196447172,0.272770432,0.284489745,0.339729037,0.4226943,0.43055931,0.516288284,0.524263201,0.545069266,0.548690607,0.558515102,0.636551607,0.642491803,0.963073414,1.644034174
0.027266423,0.029354038,0.042794995,0.047243619,0.062305608,0.064705056,0.077269322,0.153377665,0.200945897,0.265023393,0.301883413,0.35486482,0.358562432,0.362091962,0.592190492,0.644392244,0.757869379,0.813385461,0.813365027,0.824306898,0.825113938,0.828547503,0.890215333,1.204954329,1.9431919469999999
0.056932557,0.062214452,0.062123078,0.062081119,0.06731186,0.071692364,0.077174404,0.118962284,0.122901682,0.123602082,0.138070298,0.142014826,0.49546123,0.498985165,0.632618626,0.66311602,0.694784365,0.702881698,0.733437557,0.737956381,0.741465639,0.774216607,0.785421847,1.024872642,2.03305329
0.033160721,0.03726768,0.049543736,0.050701096,0.059391275,0.083857638,0.085269654,0.126929515,0.127972374,0.131374988,0.132050426,0.14842983,0.167075071,0.346054576,0.412039263,0.582957796,0.602120877,0.604955491,0.639955161,0.650092136,0.686934136,0.687797056,0.699688812,0.96717541,1.605269278
0.030157965,0.041767431,0.0424811,0.054770067,0.059127434,0.060709553,0.061574567,0.107617021,0.109511611,0.124115863,0.125537437,0.13699189,0.237488457,0.352634615,0.39763485,0.480085667,0.520688776,0.593144971,0.593344682,0.599519476,0.601168635,0.631889699,0.645198183,0.895688791,1.75499458
0.023673095,0.030511863,0.03239417,0.043393539,0.051243266,0.068771451,0.098869022,0.100618043,0.101400153,0.131045466,0.14665551,0.156577162,1.201052436,1.228188576,1.274744689,1.301422338,1.368368845,1.383701149,1.436828773,1.4583734769999999,1.464023117,1.4648720370000001,1.4657331089999999,2.646244693,3.307521792
0.062306921,0.063249069,0.064970686,0.064904381,0.066184882,0.157090487,0.201085893,0.249259757,0.253174718,0.293415637,0.357007459,0.468051404,0.483560757,0.584763993,0.631600635,0.673990278,0.690741519,0.727396595,0.746834003,0.766204427,0.780908052,0.803134075,0.859669352,1.17085339,1.956846451
0.028005364,0.031449134,0.031880509,0.032723028,0.193626938,0.220221255,0.220346429,0.247505605,0.296328664,0.315561466,0.340462871,0.462601732,0.544122805,0.692794845,0.750554295,0.787871413,0.842109022,0.91171536,0.912650124,0.932441211,0.939569651,0.940298805,1.009434037,1.272167302,1.968702415
0.030826625,0.043384114,0.044025263,0.055972619,0.06165328,0.063035073,0.124434533,0.130544699,0.141692693,0.146303416,0.178003999,0.215550568,0.219647773,0.290608358,0.409473662,0.451202829,0.509606932,0.53552748,0.612200364,0.623239425,0.631642607,0.641949825,0.697179573,1.109509404,2.010878798
0.062342393,0.064192162,0.064698119,0.065772328,0.066588519,0.074156411,0.108786658,0.147215314,0.176903511,0.181749376,0.183091096,0.2364127,0.271191211,0.294072397,0.376939635,0.398964494,0.475961581,0.531897198,0.568070053,0.606466336,0.63689096,0.680596101,0.69389731,0.997774456,1.701368655
0.055940296,0.057379921,0.059719976,0.061093175,0.059945312,0.062366475,0.075703419,0.111572924,0.116231234,0.129232841,0.13042347,0.146575926,0.151764751,0.538015687,0.595234979,0.599996312,0.671217061,0.715100852,0.722452603,0.731033257,0.734056366,0.734511871,0.776075607,1.011937859,1.659143232
0.030303787,0.035162518,0.041543346,0.052367977,0.05666062,0.100918515,0.126176256,0.130990442,0.132317743,0.136517454,0.149850047,0.153724183,0.17530166,0.201009243,0.353677699,0.407721658,0.540875728,0.560090289,0.562249383,0.596848574,0.600951781,0.62977694,0.641595656,0.880926995,1.5348860979999999
0.030808322,0.031624218,0.031820836,0.03187852,0.051117946,0.064252108,0.110283637,0.114723995,0.131830434,0.134749106,0.163266794,0.185109811,0.349963127,0.351217428,0.433542699,0.477073768,0.492428775,0.508337566,0.528292668,0.556897249,0.557679581,0.961760807,0.975983006,1.196769601,1.820403744
0.031305617,0.032264596,0.032611474,0.032694968,0.056799742,0.063688832,0.089421011,0.108000364,0.124022726,0.128132167,0.143205831,0.157813423,0.177629056,0.20735798,0.387735984,0.414176526,0.424385244,0.484872557,0.521906226,0.523497302,0.528002221,0.550679612,0.568150273,2.098842448,2.969711416
0.030141569,0.045918315,0.047469381,0.058540227,0.05958017,0.06321286,0.109550675,0.116603471,0.144359279,0.149316146,0.199976833,0.282139508,0.366062151,0.393315761,0.713537364,0.789867599,0.798741629,0.851728566,0.858667703,0.914420819,0.915384827,0.980255,1.013867347,1.4817674969999999,2.729499905
0.026997492,0.027743878,0.031968904,0.033411935,0.057969979,0.072850366,0.089520042,0.095682841,0.11196587,0.116846117,0.123257917,0.129297693,0.12953319,0.178176411,0.352879999,0.378233225,0.437132457,0.495124548,0.544548414,0.547035357,0.548588882,0.550506502,0.595553726,0.983024451,1.709994267
0.029024612,0.040932808,0.041524912,0.056288669,0.062198264,0.128277426,0.186972765,0.190640484,0.2214473,0.224388434,0.241824612,0.317042699,0.357186388,0.369004298,0.603756408,0.611572545,0.680979009,0.752951491,0.807963054,0.837422604,0.83935289,0.886295977,0.972801489,1.22356821,2.204920572
0.055853392,0.056798818,0.056917085,0.059511339,0.060146142,0.060682796,0.067142743,0.078589587,0.143965222,0.146390384,0.15009149,0.151389968,0.211429044,0.425219177,0.791337999,0.885552831,0.904880759,0.919391514,0.947752916,0.956306464,0.965246195,0.999522664,1.031641329,1.249752738,1.9053909820000001
0.03041339,0.042931772,0.043076085,0.048048339,0.051597208,0.052273468,0.059009737,0.087668254,0.103509565,0.119717708,0.126393862,0.129149089,0.172651929,0.364182664,0.407435576,0.418917279,0.540399433,0.54280747,0.556159842,0.556369566,0.594238859,0.594781521,0.754924995,1.166967386,1.821176417
0.055759886,0.064220833,0.064574985,0.064854491,0.065501001,0.08952033,0.11593088,0.120683646,0.122589049,0.12568511,0.129503257,0.163346331,0.33950325,0.383935517,0.397966614,0.406418262,0.576882357,0.702513598,0.730847174,0.735379549,0.756258012,0.769098906,0.811584062,1.152351577,2.080137195
0.043538105,0.054735268,0.056930292,0.057358639,0.060474913,0.075371703,0.211732538,0.248897235,0.259525135,0.289890731,0.421815984,0.487792161,0.54034253,0.598527783,0.779588828,0.822503373,0.844673047,0.959348676,0.982625906,0.983825728,0.993501245,0.999805954,1.039651421,1.321587446,2.10804688
0.031652816,0.031430072,0.032003145,0.05811756,0.064000118,0.099919459,0.122458357,0.148483455,0.151741627,0.163858385,0.164338395,0.205653259,0.366395984,0.399408725,0.4309297,0.489378288,0.546425919,0.604576366,0.647588851,0.669437126,0.681770404,0.73233044,0.750417206,1.095299514,1.730559093
