0.058547812,0.066012877,0.07097406,0.073368997,0.09707258,0.111423152,0.138019235,0.138949299,0.184297979,0.212884685,0.218439387,0.21816516,0.222705928,0.237212426,0.237253234,0.24462561,0.245308474,0.269097787,0.272753399,0.289597449,0.331555079,0.403908996,0.453126881,0.458454484,0.553084277,0.584973066,0.917541577,1.006454549,1.17605944
0.163240802,0.165638727,0.200904442,0.227070929,0.226990436,0.270133693,0.297356587,0.30543971,0.307990788,0.32406314,0.334012139,0.335479172,0.335353255,0.341099384,0.340584246,0.34795831,0.354949151,0.368964794,0.375938935,0.3873033,0.416749538,0.419893819,0.495700189,0.516884161,0.642281809,0.686253511,1.036216209,1.129791474,1.313546081
0.034447311,0.044232418,0.061037766,0.167988998,0.17781519,0.17942366,0.181074589,0.199967841,0.201093773,0.235551742,0.276141973,0.292103194,0.301763849,0.309951282,0.312101897,0.312989495,0.322491618,0.321573982,0.344666099,0.356281981,0.402535423,0.486572275,0.529322433,0.536430521,0.62016542,0.661468144,0.97673998,1.060217012,1.230751289
0.072136503,0.115141865,0.133102392,0.14968841,0.149596725,0.173604787,0.19063806,0.219933556,0.225934731,0.236120229,0.243957835,0.245688905,0.247750381,0.24994523,0.255838107,0.256441781,0.267655926,0.284730836,0.296511786,0.302247628,0.329056165,0.330715811,0.478414812,0.530151535,0.566475792,0.594962232,0.896436073,0.946291234,1.133230664
0.033861649,0.045409708,0.058152466,0.060950627,0.098248554,0.09912076,0.116465941,0.123765809,0.12375486,0.142505556,0.153814179,0.16977087,0.18050849,0.202204489,0.215411629,0.215361843,0.235768619,0.24626466,0.265924267,0.284361815,0.34719394,0.442174661,0.539249121,0.587825771,0.634018947,0.725195559,0.949386653,0.96796378,1.144684247
0.044728787,0.059305509,0.085192289,0.089887429,0.101379817,0.116635829,0.14348802,0.175436661,0.204950143,0.228963484,0.239020896,0.240543456,0.240601006,0.241065579,0.252455221,0.253427608,0.284975718,0.286543265,0.30009246,0.304156279,0.335260633,0.367367581,0.449070054,0.466860653,0.560804078,0.594223754,0.933367475,1.025662656,1.193484388
0.031283953,0.031085028,0.083010574,0.086812948,0.087140285,0.105847366,0.117878867,0.117932088,0.118466476,0.187800946,0.204621664,0.21156538,0.21703186,0.223508579,0.223909307,0.234821989,0.241153866,0.261413382,0.266070294,0.276015638,0.281613827,0.314994646,0.365688123,0.480542749,0.515795315,0.563536333,0.854286441,0.964404872,1.112018556
0.027317823,0.028807698,0.055645894,0.058062748,0.23484662,0.235859651,0.242781399,0.262812338,0.335631219,0.366516417,0.38592042,0.404518625,0.429596761,0.432360354,0.446896637,0.4469598,0.458477935,0.49165281,0.52198764,0.593343692,0.653708406,0.654615605,0.764238903,0.766542866,0.872848921,0.911082909,1.20858703,1.314552286,1.483301849
0.069484254,0.110105552,0.115722655,0.115696908,0.120414641,0.147862205,0.211946341,0.217031267,0.231964406,0.237444206,0.242536349,0.245012512,0.247553612,0.249864994,0.251938588,0.25551905,0.263751511,0.285010013,0.285212005,0.286266888,0.318173404,0.325869134,0.45854233,0.528328457,0.551550741,0.591469306,0.896980841,0.952055587,1.122418428
0.033049023,0.034819952,0.045390685,0.059827701,0.062507126,0.111472528,0.111425384,0.115956653,0.16070733,0.160865221,0.16549809,0.191902218,0.202228658,0.216541712,0.220791114,0.221983354,0.227776488,0.243919747,0.247327647,0.255483673,0.296150721,0.38113319,0.423164384,0.424348337,0.507109296,0.549966921,0.862441414,0.954692159,1.124926258
