18488,1603,2344,1150,1991,1587,4286,9887,14479,8960,16703,15241,15241,11804,14529,16703,20066,19194,23823,169108,32038,46414,97218,70919,105058,121988,302837,978160,890586
18488,16703,1587,1603,2344,1150,1991,4286,9887,8960,11804,14479,15241,16703,15241,20066,14529,19194,23823,32038,169108,46414,70919,97218,105058,121988,302837,978160,890586
18488,20066,46414,1603,2344,1991,1150,1587,23823,4286,14479,9887,11804,8960,16703,16703,15241,15241,14529,19194,32038,169108,97218,70919,105058,121988,302837,978160,890586
46414,1603,2344,1587,1991,1150,18488,4286,8960,11804,14479,15241,9887,16703,16703,14529,15241,20066,19194,23823,32038,169108,97218,70919,105058,121988,302837,978160,890586
18488,1603,2344,1150,1587,1991,4286,9887,8960,14479,11804,16703,15241,16703,15241,14529,20066,19194,23823,169108,32038,46414,70919,97218,105058,121988,302837,978160,890586
18488,1603,2344,1150,1991,1587,4286,14479,9887,8960,15241,11804,20066,16703,15241,14529,16703,23823,19194,169108,32038,46414,97218,70919,105058,121988,302837,978160,890586
18488,1603,2344,1991,1150,1587,4286,14479,9887,16703,8960,16703,11804,15241,15241,14529,19194,20066,23823,169108,46414,32038,70919,97218,105058,121988,302837,978160,890586
18488,14479,16703,1603,1150,2344,1991,1587,46414,4286,9887,8960,11804,15241,16703,15241,14529,20066,19194,23823,97218,32038,70919,169108,105058,121988,302837,978160,890586
14479,18488,1603,2344,1150,1991,1587,4286,9887,8960,11804,15241,16703,15241,16703,14529,19194,20066,97218,23823,32038,46414,169108,70919,105058,121988,302837,978160,890586
18488,14479,1603,2344,1150,1991,1587,4286,8960,9887,11804,14529,16703,15241,16703,15241,20066,19194,23823,32038,169108,46414,97218,70919,105058,121988,302837,978160,890586
18488,1603,2344,1991,1587,1150,4286,14479,9887,8960,15241,11804,16703,20066,16703,15241,14529,23823,19194,169108,46414,32038,97218,70919,105058,121988,302837,978160,890586
18488,14479,16703,1603,46414,2344,1587,1991,1150,4286,9887,8960,11804,16703,15241,15241,14529,20066,19194,23823,32038,169108,97218,70919,105058,121988,302837,978160,890586
18488,16703,1603,23823,2344,1587,1991,1150,9887,4286,8960,11804,15241,14479,15241,14529,16703,19194,20066,32038,169108,46414,70919,97218,105058,121988,302837,890586,978160
18488,16703,16703,2344,1603,1150,1991,1587,9887,4286,8960,15241,14529,14479,15241,11804,20066,19194,23823,32038,169108,46414,97218,70919,105058,121988,302837,978160,890586
16703,1603,2344,1150,1587,1991,4286,9887,8960,14479,15241,15241,11804,16703,14529,18488,20066,19194,23823,169108,32038,46414,97218,70919,105058,121988,302837,978160,890586
46414,16703,1603,1150,2344,1991,1587,4286,9887,8960,14479,11804,15241,18488,15241,14529,16703,20066,19194,23823,32038,169108,97218,70919,105058,121988,302837,890586,978160
14479,16703,1603,2344,1991,1150,1587,4286,9887,8960,11804,14529,15241,16703,15241,18488,19194,20066,23823,32038,169108,46414,97218,70919,105058,121988,302837,978160,890586
18488,15241,46414,2344,1603,1991,16703,1587,1150,20066,4286,9887,14479,8960,23823,11804,16703,14529,15241,19194,32038,169108,70919,97218,105058,121988,302837,978160,890586
16703,1603,18488,2344,1150,1991,1587,4286,8960,9887,11804,15241,14479,15241,20066,16703,14529,19194,23823,32038,169108,46414,70919,97218,105058,121988,302837,978160,890586
18488,14479,1603,2344,1150,1991,1587,4286,8960,16703,11804,9887,16703,15241,14529,15241,20066,19194,23823,32038,169108,46414,97218,70919,105058,121988,302837,978160,890586
1603,18488,14479,2344,1150,16703,1991,1587,4286,9887,8960,11804,15241,16703,14529,15241,20066,19194,23823,32038,46414,169108,70919,97218,105058,121988,302837,978160,890586
18488,1603,2344,1150,1991,1587,16703,14479,4286,8960,9887,11804,16703,15241,14529,15241,20066,19194,23823,32038,46414,169108,97218,70919,105058,121988,302837,978160,890586
18488,14479,1603,1991,2344,1587,1150,20066,4286,8960,9887,11804,16703,15241,16703,15241,14529,19194,23823,32038,169108,46414,70919,97218,105058,121988,302837,978160,890586
18488,14479,1603,1150,2344,1991,1587,4286,9887,8960,11804,15241,15241,14529,16703,16703,19194,20066,23823,46414,32038,169108,70919,97218,105058,121988,302837,978160,890586
18488,1603,2344,1991,1150,1587,4286,8960,16703,9887,15241,11804,14479,15241,14529,20066,19194,16703,23823,169108,32038,70919,46414,97218,105058,121988,302837,890586,978160
18488,1587,1603,1150,2344,1991,4286,8960,9887,11804,14479,15241,16703,15241,16703,14529,19194,20066,23823,169108,32038,46414,70919,97218,105058,121988,302837,978160,890586
14479,18488,14529,1150,1603,2344,1587,1991,4286,8960,9887,11804,15241,15241,16703,16703,20066,19194,23823,32038,169108,46414,97218,70919,105058,121988,302837,978160,890586
18488,16703,14529,1603,2344,1991,1587,1150,4286,9887,8960,11804,14479,15241,16703,15241,20066,19194,23823,32038,169108,46414,97218,70919,105058,121988,302837,978160,890586
18488,14479,23823,1603,1150,2344,1991,1587,4286,9887,11804,8960,15241,16703,16703,15241,14529,97218,20066,19194,32038,46414,169108,70919,105058,121988,302837,978160,890586
18488,14479,70919,1603,1991,2344,1150,15241,1587,4286,8960,9887,11804,15241,14529,16703,16703,19194,20066,23823,32038,46414,169108,97218,105058,121988,302837,978160,890586
18488,46414,1603,2344,1991,1150,4286,1587,9887,8960,11804,14479,15241,14529,15241,16703,16703,20066,19194,23823,32038,169108,70919,97218,105058,121988,302837,978160,890586
18488,1603,46414,14479,2344,1991,1587,1150,4286,9887,8960,16703,11804,15241,16703,14529,20066,15241,19194,23823,32038,169108,70919,97218,105058,121988,302837,978160,890586
1603,2344,1991,1587,1150,4286,9887,16703,8960,11804,15241,14479,16703,15241,14529,18488,20066,19194,23823,169108,46414,32038,97218,70919,105058,121988,302837,978160,890586
18488,1587,14479,1603,2344,1150,1991,4286,8960,9887,11804,15241,16703,15241,14529,16703,19194,20066,23823,32038,46414,169108,70919,97218,105058,121988,302837,978160,890586
18488,1603,1991,2344,1587,1150,4286,9887,8960,11804,14479,16703,16703,15241,14529,15241,20066,19194,23823,169108,32038,46414,97218,70919,105058,121988,302837,978160,890586
1603,2344,1991,1587,1150,8960,4286,14479,9887,11804,15241,14529,15241,16703,18488,16703,19194,20066,169108,23823,46414,32038,97218,70919,105058,121988,302837,978160,890586
18488,46414,16703,15241,2344,8960,1991,1150,1603,1587,19194,4286,9887,14479,11804,16703,15241,14529,23823,20066,32038,169108,70919,97218,105058,121988,302837,978160,890586
1603,16703,14479,46414,20066,2344,1587,1991,1150,4286,9887,8960,16703,11804,15241,15241,18488,14529,19194,23823,32038,169108,70919,97218,105058,121988,302837,978160,890586
1603,2344,1150,1991,1587,4286,9887,14479,8960,11804,16703,15241,15241,18488,16703,14529,20066,19194,23823,169108,46414,32038,97218,70919,105058,121988,302837,978160,890586
18488,1150,4286,14479,16703,9887,1587,19194,1603,2344,1991,8960,11804,15241,15241,16703,14529,20066,23823,32038,46414,169108,70919,97218,105058,121988,302837,978160,890586
14479,1603,16703,1587,2344,1991,1150,46414,4286,9887,8960,11804,16703,15241,15241,14529,18488,20066,19194,23823,32038,169108,70919,97218,105058,121988,302837,978160,890586
16703,1603,2344,1991,1150,1587,4286,9887,8960,11804,16703,14479,15241,14529,15241,18488,20066,19194,23823,169108,32038,46414,97218,70919,105058,121988,302837,978160,890586
18488,14479,1603,16703,1587,2344,1150,1991,4286,8960,9887,11804,16703,14529,15241,15241,20066,19194,23823,32038,169108,46414,70919,97218,105058,121988,302837,978160,890586
18488,1603,1587,2344,1150,1991,4286,9887,8960,14479,11804,16703,15241,15241,14529,16703,20066,19194,23823,169108,46414,32038,70919,97218,105058,121988,302837,978160,890586
18488,14479,46414,1603,2344,1991,1587,1150,4286,9887,8960,11804,16703,15241,14529,15241,16703,20066,19194,23823,32038,169108,97218,70919,105058,121988,302837,978160,890586
18488,20066,16703,15241,14479,1603,2344,1991,1587,1150,4286,9887,8960,46414,11804,16703,15241,14529,19194,23823,32038,169108,70919,97218,105058,121988,302837,978160,890586
1603,14479,46414,18488,2344,1587,1991,1150,4286,8960,9887,16703,15241,11804,16703,14529,20066,15241,23823,19194,32038,169108,97218,70919,105058,121988,302837,978160,890586
18488,20066,1603,46414,14479,2344,1991,1587,1150,16703,4286,9887,8960,15241,15241,11804,14529,16703,19194,23823,32038,169108,70919,97218,105058,121988,302837,978160,890586
18488,14479,1603,2344,1587,1991,1150,4286,8960,9887,11804,14529,16703,15241,16703,20066,15241,19194,23823,32038,169108,46414,70919,97218,105058,121988,302837,978160,890586
1603,16703,46414,2344,1587,1991,1150,4286,9887,18488,8960,11804,14479,16703,15241,14529,15241,20066,19194,23823,97218,32038,70919,169108,105058,121988,302837,978160,890586
